ID,Nombre,Apellido,Edad,Region,Patrimonio,Historial_Crediticio,Variable_1,Variable_2,Variable_3,Variable_4,Ciudad
8132,,Martínez,31.0,Valparaíso,907471.0,Bueno,27.0,13.0,21.0,23.0,Viña del Mar
8133,Sebastián,Rojas,41.0,Araucanía,96460.0,Bueno,,27.0,73.0,4.0,Villarrica
8134,Martina,Sepúlveda,61.0,Maule,856855.0,Bueno,19.0,49.0,98.0,242.0,Talca
8135,Sebastián,,73.0,Araucanía,177803.0,Bueno,48.0,31.0,193.0,32.0,Pucón
8136,Agustín,Rojas,,Araucanía,861784.0,Regular,96.0,43.0,66.0,115.0,Pucón
8137,Sebastián,Rojas,49.0,Biobío,538021.0,Bueno,4.0,25.0,42.0,68.0,Chillán
8138,Valentina,,67.0,Araucanía,878206.0,Bueno,16.0,21.0,5.0,242.0,Pucón
8139,Martina,Pérez,58.0,Biobío,151703.0,Bueno,36.0,13.0,93.0,45.0,Chillán
8140,Agustín,Rojas,83.0,Maule,,Bueno,60.0,48.0,43.0,,Curicó
8141,Martín,Rojas,,Maule,680698.0,Bueno,13.0,47.0,127.0,278.0,Talca
8142,Valentina,Sepúlveda,78.0,Metropolitana,542933.0,Bueno,55.0,43.0,,,Puente Alto
8143,,González,83.0,Metropolitana,810587.0,Bueno,13.0,,112.0,168.0,Puente Alto
8144,Sebastián,,59.0,,648276.0,Bueno,20.0,24.0,90.0,,
8145,Isidora,González,82.0,O'Higgins,877046.0,Bueno,1.0,32.0,139.0,14.0,
8146,Valentina,Muñoz,,,381062.0,Bueno,96.0,2.0,,42.0,
8147,Sofía,Pérez,,,589923.0,Bueno,26.0,1.0,155.0,42.0,Puente Alto
8148,Mateo,González,53.0,Maule,870600.0,Bueno,61.0,15.0,145.0,247.0,Talca
8149,Isidora,Rojas,55.0,Maule,214814.0,Bueno,24.0,30.0,,242.0,Curicó
8150,,Silva,50.0,O'Higgins,485741.0,Bueno,92.0,36.0,194.0,129.0,San Fernando
8151,Sebastián,Soto,59.0,Biobío,960741.0,Bueno,4.0,20.0,44.0,166.0,Talcahuano
8152,Sebastián,,78.0,Metropolitana,473601.0,Bueno,49.0,38.0,150.0,113.0,Maipú
8153,Sebastián,Sepúlveda,63.0,Maule,252829.0,Bueno,32.0,42.0,156.0,154.0,Linares
8154,Benjamín,Contreras,78.0,O'Higgins,351076.0,Regular,36.0,16.0,111.0,8.0,Pichilemu
8155,Valentina,González,35.0,Araucanía,885084.0,Bueno,10.0,48.0,21.0,,Pucón
8156,Isidora,Silva,32.0,Biobío,954883.0,Bueno,39.0,13.0,32.0,167.0,Chillán
8157,Isidora,Martínez,65.0,,950107.0,,73.0,30.0,188.0,112.0,Valparaíso
8158,Isidora,Pérez,30.0,Maule,698942.0,Bueno,,9.0,94.0,,Linares
8159,Valentina,Soto,60.0,Biobío,509601.0,Bueno,91.0,33.0,72.0,,Concepción
8160,Martín,Soto,77.0,O'Higgins,182688.0,,5.0,2.0,160.0,139.0,San Fernando
8161,Martina,Soto,74.0,Biobío,123221.0,Bueno,90.0,31.0,,,Chillán
8162,Valentina,Silva,34.0,Araucanía,,Bueno,45.0,48.0,107.0,,Villarrica
8163,Agustín,Martínez,67.0,Maule,17714.0,Regular,42.0,17.0,104.0,240.0,Talca
8164,Valentina,Díaz,49.0,Valparaíso,878116.0,,43.0,40.0,6.0,175.0,Viña del Mar
8165,Isidora,González,39.0,O'Higgins,,Bueno,69.0,11.0,107.0,51.0,Rancagua
8166,Emilia,Rojas,72.0,Valparaíso,567821.0,Bueno,44.0,29.0,98.0,62.0,Quilpué
8167,Sofía,Sepúlveda,,Biobío,998723.0,Bueno,97.0,8.0,137.0,184.0,Talcahuano
8168,Agustín,Díaz,30.0,Metropolitana,953052.0,Bueno,68.0,42.0,160.0,35.0,
8169,Sofía,Sepúlveda,64.0,Maule,655108.0,Bueno,60.0,4.0,176.0,197.0,Linares
8170,Isidora,,79.0,Valparaíso,464574.0,Bueno,15.0,39.0,,299.0,Quilpué
8171,Mateo,Pérez,71.0,Valparaíso,152170.0,Bueno,23.0,36.0,33.0,297.0,
8172,Isidora,Martínez,46.0,Maule,515593.0,Bueno,68.0,44.0,178.0,285.0,Linares
8173,Mateo,,39.0,Metropolitana,157743.0,Bueno,37.0,24.0,12.0,52.0,Puente Alto
8174,Sofía,Muñoz,82.0,,398451.0,Regular,76.0,45.0,137.0,121.0,Pucón
8175,Sebastián,Díaz,46.0,Araucanía,942648.0,Bueno,42.0,24.0,119.0,192.0,Pucón
8176,,Silva,65.0,,341978.0,Bueno,,22.0,133.0,193.0,Linares
8177,,González,22.0,,152787.0,Regular,59.0,5.0,195.0,88.0,Viña del Mar
8178,Isidora,González,52.0,Metropolitana,582396.0,Malo,84.0,44.0,65.0,1.0,Maipú
8179,Valentina,Contreras,63.0,Valparaíso,602364.0,Regular,88.0,42.0,138.0,96.0,Quilpué
8180,Mateo,Soto,52.0,Biobío,193804.0,Bueno,32.0,6.0,177.0,218.0,Concepción
8181,Valentina,Rojas,62.0,,196586.0,Malo,39.0,,168.0,127.0,Talca
8182,Benjamín,Silva,30.0,Maule,,Bueno,72.0,16.0,113.0,236.0,Curicó
8183,Martín,Sepúlveda,27.0,Valparaíso,243281.0,,12.0,10.0,159.0,298.0,
8184,Benjamín,,116.0,Biobío,838192.0,Malo,14.0,,95.0,154.0,Talcahuano
8185,Martín,Díaz,42.0,Metropolitana,470323.0,Regular,,8.0,39.0,164.0,Santiago
8186,Valentina,Silva,61.0,O'Higgins,434989.0,,1.0,,28.0,277.0,
8187,Sofía,Sepúlveda,77.0,,294962.0,Regular,3.0,42.0,59.0,262.0,Maipú
8188,Valentina,Silva,,Araucanía,773825.0,Bueno,57.0,23.0,12.0,28.0,Villarrica
8189,Valentina,,,Maule,880660.0,Bueno,96.0,27.0,54.0,63.0,Linares
8190,Sofía,González,24.0,Biobío,261127.0,Bueno,93.0,13.0,57.0,,Concepción
8191,Benjamín,Rojas,63.0,,95096.0,Malo,44.0,34.0,,21.0,Villarrica
8192,Agustín,Contreras,40.0,Biobío,136919.0,Bueno,79.0,30.0,169.0,183.0,Talcahuano
8193,Benjamín,Díaz,63.0,Maule,792803.0,Regular,69.0,45.0,124.0,17.0,Linares
8194,Martina,Díaz,30.0,Biobío,435826.0,Bueno,,1.0,173.0,160.0,Talcahuano
8195,Valentina,Pérez,38.0,Araucanía,131914.0,Regular,24.0,24.0,74.0,223.0,Pucón
8196,Benjamín,,18.0,Valparaíso,340288.0,Bueno,32.0,30.0,6.0,138.0,Viña del Mar
8197,,Sepúlveda,36.0,Valparaíso,514235.0,Bueno,77.0,29.0,10.0,247.0,Viña del Mar
8198,Valentina,,77.0,O'Higgins,852051.0,Regular,27.0,,188.0,264.0,San Fernando
8199,Sofía,Silva,50.0,Valparaíso,641743.0,Bueno,75.0,26.0,38.0,7.0,Quilpué
8200,Emilia,Contreras,,Araucanía,176032.0,Bueno,75.0,1.0,57.0,34.0,Pucón
8201,Agustín,Sepúlveda,20.0,O'Higgins,158702.0,Bueno,76.0,49.0,14.0,,Pichilemu
8202,Mateo,Soto,69.0,Maule,412334.0,,43.0,39.0,193.0,196.0,Curicó
8203,Mateo,Martínez,45.0,Maule,75192.0,Bueno,19.0,4.0,187.0,228.0,Talca
8204,,Díaz,72.0,Valparaíso,8572621.0,Bueno,9.0,47.0,102.0,161.0,Quilpué
8205,Sebastián,Contreras,74.0,Metropolitana,401453.0,Bueno,19.0,,86.0,151.0,Maipú
8206,Benjamín,Muñoz,33.0,Maule,343023.0,Regular,49.0,19.0,29.0,107.0,
8207,Sofía,Pérez,41.0,Araucanía,,Malo,26.0,,166.0,258.0,Pucón
8208,Agustín,González,58.0,Maule,708956.0,,85.0,41.0,93.0,234.0,
8209,Isidora,González,106.0,Araucanía,569346.0,Bueno,,5.0,179.0,51.0,Pucón
8210,Benjamín,Díaz,48.0,O'Higgins,802402.0,Regular,74.0,34.0,101.0,55.0,San Fernando
8211,Sofía,Soto,47.0,Valparaíso,629362.0,Bueno,29.0,28.0,7.0,70.0,Valparaíso
8212,Agustín,Silva,35.0,O'Higgins,787970.0,Regular,47.0,43.0,,299.0,Pichilemu
8213,Martina,Silva,61.0,Araucanía,696782.0,Bueno,63.0,19.0,180.0,163.0,Villarrica
8214,Sofía,Contreras,44.0,Biobío,193122.0,Bueno,44.0,6.0,,152.0,Talcahuano
8215,Martina,Soto,43.0,Araucanía,52354.0,Bueno,79.0,8.0,174.0,242.0,Villarrica
8216,Valentina,,77.0,Biobío,903396.0,Bueno,59.0,30.0,9.0,107.0,Chillán
8217,Sofía,Sepúlveda,35.0,Maule,945656.0,Regular,59.0,21.0,182.0,131.0,Talca
8218,Martina,González,,Valparaíso,726932.0,Regular,5.0,,98.0,142.0,Quilpué
8219,Valentina,González,48.0,Metropolitana,724205.0,Bueno,79.0,,66.0,187.0,Santiago
8220,Martina,Silva,76.0,,270147.0,Regular,12.0,8.0,9.0,36.0,Talcahuano
8221,Mateo,Pérez,19.0,Biobío,542441.0,Bueno,20.0,39.0,,67.0,
8222,Isidora,Contreras,56.0,Metropolitana,992239.0,Bueno,11.0,33.0,102.0,207.0,Santiago
8223,Sebastián,Martínez,78.0,,,Bueno,83.0,,92.0,16.0,Linares
8224,Sebastián,,80.0,O'Higgins,,Bueno,88.0,31.0,131.0,155.0,Pichilemu
8225,,Martínez,35.0,Valparaíso,301045.0,Bueno,97.0,16.0,53.0,234.0,Viña del Mar
8226,Isidora,Silva,34.0,,483577.0,,,8.0,189.0,23.0,Santiago
8227,Sofía,,56.0,Biobío,404598.0,Bueno,,0.0,38.0,283.0,Concepción
8228,,Pérez,71.0,Valparaíso,371153.0,Bueno,58.0,46.0,195.0,77.0,Valparaíso
8229,Valentina,Silva,52.0,Valparaíso,626971.0,,90.0,23.0,132.0,105.0,Viña del Mar
8230,Emilia,Díaz,28.0,O'Higgins,,Bueno,29.0,0.0,178.0,107.0,Rancagua
8231,Martina,Silva,78.0,Metropolitana,763339.0,Bueno,,45.0,155.0,,Santiago
8232,Martín,Pérez,61.0,O'Higgins,740052.0,Bueno,80.0,49.0,57.0,,Pichilemu
8233,Martín,Sepúlveda,42.0,Valparaíso,830325.0,Bueno,24.0,48.0,159.0,218.0,Quilpué
8234,Martín,,65.0,Araucanía,841450.0,Malo,7.0,,16.0,198.0,Pucón
8235,Benjamín,González,49.0,Valparaíso,566399.0,Bueno,,13.0,20.0,175.0,Viña del Mar
8236,Sofía,González,21.0,Biobío,780073.0,Regular,60.0,7.0,109.0,99.0,Talcahuano
8237,Emilia,Díaz,,Metropolitana,492395.0,Bueno,70.0,5.0,197.0,48.0,Maipú
8238,Mateo,,80.0,Araucanía,951529.0,Regular,14.0,35.0,133.0,74.0,
8239,Isidora,Silva,,Valparaíso,190698.0,Malo,51.0,15.0,28.0,47.0,Valparaíso
8240,Sebastián,Martínez,,,915617.0,Bueno,33.0,9.0,178.0,43.0,Villarrica
8241,,Contreras,20.0,Metropolitana,258530.0,Bueno,44.0,38.0,136.0,46.0,Puente Alto
8242,Martín,,79.0,Biobío,102723.0,Bueno,9.0,40.0,180.0,145.0,Chillán
8243,Sofía,Muñoz,81.0,Araucanía,439104.0,Malo,74.0,43.0,147.0,,Villarrica
8244,Benjamín,Pérez,34.0,Metropolitana,614917.0,Bueno,64.0,,12.0,188.0,Puente Alto
8245,Valentina,Silva,79.0,Maule,230989.0,Bueno,53.0,31.0,84.0,298.0,Linares
8246,Valentina,Contreras,52.0,Biobío,555796.0,Bueno,18.0,1.0,49.0,139.0,Talcahuano
8247,Sebastián,Silva,30.0,O'Higgins,807893.0,,,15.0,70.0,49.0,San Fernando
8248,Emilia,Contreras,52.0,Maule,257084.0,Bueno,,38.0,63.0,42.0,Talca
8249,Emilia,Soto,,Araucanía,580322.0,Regular,78.0,12.0,189.0,6.0,Villarrica
8250,Martín,González,19.0,,339312.0,Regular,36.0,46.0,30.0,,Maipú
8251,Mateo,Contreras,73.0,Araucanía,529768.0,Bueno,37.0,45.0,,9.0,Temuco
8252,Mateo,González,68.0,Araucanía,666919.0,Bueno,35.0,32.0,184.0,,
8253,Isidora,Rojas,71.0,,350422.0,Bueno,12.0,43.0,25.0,,Linares
8254,,Silva,33.0,,,Bueno,,26.0,38.0,277.0,Temuco
8255,Benjamín,Contreras,35.0,Biobío,563775.0,Bueno,56.0,4.0,153.0,157.0,Chillán
8256,Sofía,Soto,24.0,Biobío,824461.0,Bueno,99.0,,92.0,197.0,Talcahuano
8257,Valentina,Rojas,62.0,Araucanía,725135.0,Bueno,51.0,6.0,2.0,31.0,
8258,Agustín,Sepúlveda,53.0,Araucanía,852805.0,Malo,68.0,40.0,98.0,11.0,Pucón
8259,Mateo,Sepúlveda,58.0,Biobío,173800.0,Bueno,,45.0,85.0,279.0,Chillán
8260,Martín,Rojas,59.0,Biobío,222553.0,,81.0,23.0,148.0,36.0,Talcahuano
8261,,Rojas,24.0,Araucanía,487411.0,Bueno,43.0,16.0,58.0,39.0,Pucón
8262,Sofía,Pérez,32.0,O'Higgins,4930257.0,,38.0,,10.0,207.0,San Fernando
8263,Emilia,Martínez,77.0,O'Higgins,197606.0,Bueno,14.0,12.0,,136.0,Pichilemu
8264,Martín,Muñoz,57.0,Valparaíso,971065.0,Bueno,76.0,3.0,196.0,,Valparaíso
8265,,,54.0,Biobío,127602.0,Bueno,62.0,0.0,70.0,107.0,Chillán
8266,Mateo,Soto,83.0,Valparaíso,175077.0,Bueno,17.0,7.0,,60.0,Quilpué
8267,Isidora,Muñoz,72.0,Valparaíso,167233.0,Bueno,49.0,31.0,51.0,165.0,Viña del Mar
8268,Martina,Contreras,73.0,,586005.0,Regular,56.0,28.0,29.0,220.0,Curicó
8269,Sebastián,González,61.0,Biobío,917541.0,Bueno,86.0,29.0,147.0,54.0,Chillán
8270,Isidora,González,74.0,Biobío,255111.0,Malo,8.0,10.0,166.0,276.0,Concepción
8271,Martín,Martínez,23.0,Biobío,553036.0,Regular,16.0,28.0,194.0,58.0,Concepción
8272,Emilia,Silva,,Biobío,175772.0,Bueno,53.0,28.0,,286.0,Chillán
8273,,Díaz,35.0,Maule,631136.0,Bueno,,,92.0,,Linares
8274,Sofía,Martínez,,Maule,123246.0,Bueno,38.0,18.0,122.0,38.0,Curicó
8275,Agustín,Pérez,,Metropolitana,491310.0,Bueno,,,162.0,,Puente Alto
8276,Mateo,Rojas,81.0,O'Higgins,655181.0,Bueno,25.0,41.0,180.0,111.0,San Fernando
8277,Martina,González,24.0,,579127.0,Malo,16.0,20.0,161.0,146.0,Rancagua
8278,Valentina,Martínez,58.0,,140000.0,Bueno,28.0,13.0,17.0,186.0,Talca
8279,Sofía,,57.0,O'Higgins,161373.0,Regular,76.0,41.0,62.0,92.0,Pichilemu
8280,Isidora,Soto,20.0,Biobío,671391.0,Bueno,34.0,18.0,108.0,,Talcahuano
8281,Emilia,Silva,34.0,Valparaíso,808909.0,Bueno,89.0,44.0,70.0,,Valparaíso
8282,Sofía,Rojas,83.0,Biobío,908074.0,,27.0,46.0,181.0,186.0,Talcahuano
8283,Valentina,Contreras,69.0,Biobío,813611.0,Bueno,12.0,12.0,106.0,285.0,Talcahuano
8284,,Díaz,,Valparaíso,973923.0,Regular,6.0,38.0,30.0,115.0,Viña del Mar
8285,Sofía,Martínez,21.0,Valparaíso,,Bueno,99.0,13.0,132.0,170.0,Viña del Mar
8286,Agustín,Muñoz,23.0,O'Higgins,331165.0,Regular,9.0,18.0,81.0,233.0,Rancagua
8287,Mateo,Díaz,55.0,Araucanía,28184.0,Regular,36.0,44.0,165.0,252.0,Temuco
8288,Agustín,Rojas,,,449895.0,Bueno,84.0,14.0,171.0,142.0,Talca
8289,Valentina,Díaz,28.0,Metropolitana,651371.0,Regular,,8.0,158.0,275.0,Maipú
8290,Martín,Pérez,34.0,O'Higgins,815408.0,Bueno,6.0,10.0,8.0,199.0,Rancagua
8291,Mateo,González,48.0,Maule,267455.0,Bueno,,27.0,33.0,110.0,Linares
8292,,Contreras,52.0,Maule,513591.0,Bueno,3.0,28.0,,208.0,Linares
8293,Agustín,Pérez,,Metropolitana,,Bueno,71.0,47.0,96.0,257.0,Maipú
8294,Martina,Sepúlveda,35.0,Valparaíso,551602.0,Bueno,,6.0,152.0,203.0,Valparaíso
8295,Benjamín,Martínez,79.0,Valparaíso,274020.0,Regular,23.0,48.0,86.0,211.0,Valparaíso
8296,Benjamín,Soto,44.0,O'Higgins,796282.0,Bueno,49.0,47.0,56.0,126.0,San Fernando
8297,Agustín,Soto,52.0,O'Higgins,173361.0,Malo,0.0,27.0,30.0,273.0,Rancagua
8298,Valentina,Contreras,62.0,Biobío,,Malo,54.0,19.0,121.0,58.0,Chillán
8299,,Rojas,52.0,Metropolitana,952596.0,Regular,77.0,11.0,110.0,248.0,Puente Alto
8300,Emilia,Pérez,45.0,O'Higgins,,,5.0,40.0,52.0,,Rancagua
8301,Martina,Díaz,26.0,Biobío,376181.0,Regular,,43.0,52.0,94.0,Talcahuano
8302,,Soto,32.0,Araucanía,743278.0,,62.0,47.0,128.0,123.0,Villarrica
8303,Sofía,,38.0,Valparaíso,456288.0,Bueno,4.0,45.0,,193.0,Valparaíso
8304,Benjamín,Muñoz,69.0,Araucanía,28610.0,Bueno,81.0,43.0,188.0,132.0,Temuco
8305,Isidora,Pérez,52.0,Maule,919876.0,,32.0,,,119.0,Linares
8306,Agustín,Soto,68.0,Maule,430750.0,Bueno,21.0,35.0,110.0,53.0,Linares
8307,Benjamín,González,72.0,Metropolitana,203495.0,Bueno,85.0,12.0,21.0,283.0,Puente Alto
8308,,Muñoz,61.0,Metropolitana,555664.0,Bueno,65.0,10.0,15.0,196.0,Puente Alto
8309,Emilia,Rojas,,Valparaíso,218906.0,Malo,89.0,6.0,58.0,280.0,Valparaíso
8310,Agustín,,42.0,Metropolitana,206021.0,Bueno,39.0,8.0,171.0,128.0,Santiago
8311,Agustín,Contreras,64.0,Valparaíso,545731.0,Bueno,97.0,23.0,158.0,281.0,Quilpué
8312,Mateo,Díaz,73.0,Araucanía,391042.0,Bueno,95.0,17.0,113.0,145.0,
8313,Emilia,Pérez,55.0,Metropolitana,,Bueno,56.0,35.0,145.0,227.0,Maipú
8314,Benjamín,,,Maule,996825.0,,72.0,,198.0,112.0,Curicó
8315,Sofía,González,84.0,Valparaíso,859018.0,Bueno,37.0,26.0,37.0,269.0,Valparaíso
8316,Mateo,Sepúlveda,32.0,,7670.0,Malo,5.0,36.0,149.0,159.0,Pucón
8317,Emilia,Díaz,18.0,,50555.0,,32.0,14.0,126.0,58.0,Concepción
8318,Mateo,Silva,24.0,Valparaíso,,Bueno,25.0,26.0,,,Viña del Mar
8319,Benjamín,Silva,18.0,Maule,626256.0,Bueno,13.0,3.0,4.0,,Talca
8320,Emilia,Díaz,66.0,Metropolitana,878190.0,Malo,48.0,48.0,31.0,220.0,Maipú
8321,Martina,Pérez,46.0,Araucanía,629057.0,Bueno,,10.0,25.0,15.0,Villarrica
8322,Agustín,Contreras,43.0,O'Higgins,227714.0,Bueno,88.0,,34.0,63.0,Pichilemu
8323,,Muñoz,62.0,Biobío,468516.0,Regular,28.0,28.0,143.0,83.0,Concepción
8324,Benjamín,Díaz,29.0,Metropolitana,808985.0,Bueno,,5.0,37.0,278.0,Maipú
8325,Isidora,Muñoz,49.0,Valparaíso,922824.0,Bueno,91.0,23.0,126.0,86.0,Viña del Mar
8326,,Díaz,37.0,,236915.0,Bueno,9.0,23.0,104.0,122.0,Linares
8327,Sofía,Soto,68.0,Biobío,539604.0,,24.0,23.0,86.0,298.0,Concepción
8328,Martina,Soto,53.0,Biobío,158927.0,Bueno,32.0,29.0,90.0,264.0,Chillán
8329,Martina,Díaz,84.0,Metropolitana,496999.0,Bueno,22.0,40.0,,,Santiago
8330,Martín,Martínez,18.0,Araucanía,90114.0,Regular,14.0,27.0,197.0,44.0,Villarrica
8331,,Soto,44.0,,941728.0,Bueno,40.0,,197.0,79.0,Linares
8332,Mateo,Rojas,57.0,Araucanía,638056.0,Bueno,,9.0,63.0,22.0,Villarrica
8333,Agustín,Contreras,,Araucanía,854216.0,Malo,76.0,26.0,,191.0,Pucón
8334,Benjamín,Pérez,23.0,,998295.0,Malo,89.0,4.0,39.0,199.0,Villarrica
8335,Mateo,,50.0,Metropolitana,,Malo,37.0,43.0,102.0,296.0,
8336,Valentina,González,72.0,Araucanía,694143.0,Bueno,63.0,36.0,160.0,153.0,Temuco
8337,Martina,Díaz,36.0,Biobío,886986.0,Bueno,47.0,19.0,98.0,50.0,Chillán
8338,,Silva,46.0,O'Higgins,575938.0,Regular,,8.0,197.0,,Rancagua
8339,Agustín,Soto,78.0,Maule,639696.0,Bueno,73.0,34.0,187.0,43.0,Linares
8340,Martina,Díaz,41.0,Biobío,407671.0,Bueno,1.0,26.0,155.0,,Concepción
8341,Martina,Martínez,40.0,Valparaíso,674760.0,Bueno,69.0,30.0,166.0,,Viña del Mar
8342,Martina,Sepúlveda,27.0,Araucanía,395577.0,Bueno,4.0,34.0,156.0,116.0,
8343,Emilia,Soto,71.0,Araucanía,476619.0,Bueno,22.0,48.0,,192.0,
8344,Sebastián,Pérez,58.0,O'Higgins,102911.0,Regular,29.0,46.0,50.0,80.0,Pichilemu
8345,Martina,Martínez,66.0,Metropolitana,7808.0,Bueno,60.0,19.0,,33.0,
8346,Martina,Pérez,34.0,Metropolitana,55151.0,Bueno,26.0,13.0,40.0,76.0,Puente Alto
8347,Martina,Pérez,73.0,Valparaíso,192521.0,,,7.0,117.0,,Valparaíso
8348,Benjamín,Sepúlveda,62.0,Maule,456603.0,Bueno,59.0,3.0,63.0,42.0,Curicó
8349,Emilia,Martínez,,Biobío,20994.0,,96.0,41.0,146.0,99.0,Talcahuano
8350,Martín,Muñoz,,Maule,155936.0,Malo,64.0,,147.0,213.0,Talca
8351,Isidora,Pérez,72.0,Valparaíso,781444.0,Bueno,71.0,,186.0,,Quilpué
8352,,Díaz,36.0,Maule,762166.0,,,18.0,184.0,242.0,Curicó
8353,Martín,Muñoz,46.0,Metropolitana,789730.0,Bueno,43.0,36.0,30.0,240.0,Puente Alto
8354,Emilia,Díaz,,Biobío,921540.0,Bueno,13.0,7.0,38.0,233.0,Talcahuano
8355,Sofía,Martínez,53.0,O'Higgins,119071.0,Regular,34.0,36.0,139.0,196.0,San Fernando
8356,Sebastián,Sepúlveda,36.0,,163139.0,Malo,7.0,17.0,192.0,185.0,Talcahuano
8357,,,24.0,Araucanía,333553.0,Bueno,37.0,16.0,18.0,42.0,Villarrica
8358,Isidora,Rojas,43.0,Araucanía,7993455.0,Bueno,73.0,40.0,98.0,72.0,Villarrica
8359,Valentina,Díaz,55.0,Metropolitana,775477.0,Bueno,,35.0,,130.0,Puente Alto
8360,Sofía,Soto,20.0,Araucanía,324121.0,Bueno,56.0,35.0,,129.0,Temuco
8361,,Soto,83.0,Araucanía,87635.0,Bueno,47.0,33.0,19.0,182.0,Villarrica
8362,Isidora,Pérez,60.0,Metropolitana,616380.0,Bueno,82.0,27.0,157.0,70.0,Santiago
8363,Benjamín,Silva,79.0,Maule,256819.0,Regular,98.0,8.0,155.0,77.0,Curicó
8364,Valentina,,41.0,Maule,531152.0,Bueno,99.0,12.0,59.0,38.0,Linares
8365,Benjamín,Martínez,56.0,Valparaíso,,Bueno,1.0,28.0,159.0,219.0,Quilpué
8366,Isidora,Muñoz,61.0,Biobío,572617.0,Regular,10.0,39.0,87.0,,Concepción
8367,Mateo,Silva,22.0,Maule,923834.0,Bueno,36.0,31.0,49.0,283.0,Linares
8368,Martín,Contreras,72.0,Metropolitana,393038.0,Regular,63.0,19.0,19.0,19.0,Maipú
8369,,Martínez,47.0,O'Higgins,633351.0,Malo,62.0,31.0,71.0,103.0,San Fernando
8370,Martina,Martínez,46.0,Biobío,893889.0,,86.0,16.0,148.0,155.0,Concepción
8371,,Díaz,43.0,,587987.0,Bueno,53.0,29.0,,274.0,Valparaíso
8372,Mateo,Rojas,43.0,Biobío,614898.0,Bueno,24.0,38.0,153.0,65.0,Chillán
8373,Valentina,Pérez,54.0,Araucanía,716307.0,Bueno,14.0,7.0,186.0,254.0,Villarrica
8374,Isidora,Díaz,70.0,Metropolitana,882107.0,Regular,49.0,3.0,,,Puente Alto
8375,Mateo,Martínez,47.0,Valparaíso,88180.0,Malo,97.0,20.0,108.0,230.0,Viña del Mar
8376,Benjamín,González,20.0,Valparaíso,336859.0,Bueno,59.0,37.0,124.0,29.0,
8377,,Martínez,60.0,Valparaíso,397684.0,Bueno,8.0,5.0,111.0,259.0,Viña del Mar
8378,Sebastián,Silva,,Metropolitana,909709.0,Regular,4.0,49.0,,251.0,Puente Alto
8379,Sebastián,Soto,66.0,Valparaíso,956007.0,Bueno,69.0,39.0,32.0,,
8380,,Pérez,,Araucanía,120380.0,Bueno,,35.0,157.0,164.0,Villarrica
8381,,Martínez,71.0,Araucanía,119107.0,Malo,59.0,,20.0,257.0,Pucón
8382,Sebastián,,44.0,Maule,934861.0,Bueno,70.0,40.0,53.0,39.0,
8383,Agustín,Soto,25.0,Valparaíso,295771.0,Bueno,26.0,17.0,3.0,193.0,
8384,Martina,Rojas,49.0,Biobío,241814.0,Bueno,46.0,23.0,60.0,157.0,Chillán
8385,Valentina,Rojas,81.0,Valparaíso,35622.0,,55.0,3.0,52.0,139.0,Quilpué
8386,Agustín,Rojas,27.0,Biobío,,Bueno,9.0,48.0,83.0,19.0,Talcahuano
8387,,Muñoz,30.0,Araucanía,693526.0,Bueno,93.0,30.0,19.0,190.0,Villarrica
8388,Martín,Rojas,80.0,,426036.0,,69.0,12.0,26.0,,Pucón
8389,Benjamín,Soto,,O'Higgins,516870.0,Bueno,87.0,31.0,4.0,238.0,Rancagua
8390,Agustín,Martínez,78.0,Araucanía,917295.0,Bueno,12.0,38.0,,299.0,Temuco
8391,Valentina,Díaz,71.0,Metropolitana,114689.0,Bueno,46.0,38.0,69.0,243.0,Puente Alto
8392,Sebastián,,25.0,,,Bueno,83.0,0.0,150.0,57.0,Talcahuano
8393,Sebastián,Pérez,46.0,Maule,851930.0,Regular,71.0,38.0,153.0,95.0,
8394,Agustín,Rojas,58.0,Valparaíso,774855.0,Regular,57.0,26.0,185.0,260.0,Quilpué
8395,Martina,Muñoz,47.0,Biobío,263734.0,Regular,1.0,40.0,95.0,18.0,Talcahuano
8396,Mateo,Soto,38.0,Biobío,324234.0,Regular,54.0,9.0,54.0,44.0,Chillán
8397,Isidora,Sepúlveda,28.0,,310277.0,,33.0,13.0,25.0,246.0,San Fernando
8398,Martín,Muñoz,19.0,Araucanía,647808.0,,4.0,2.0,112.0,,Pucón
8399,Sebastián,Díaz,,Metropolitana,61211.0,Regular,27.0,15.0,111.0,100.0,Santiago
8400,Martina,,58.0,Biobío,,Bueno,78.0,20.0,16.0,233.0,Talcahuano
8401,Agustín,Pérez,83.0,Metropolitana,133872.0,Bueno,98.0,9.0,31.0,27.0,Maipú
8402,Isidora,Rojas,20.0,Metropolitana,819738.0,Bueno,41.0,33.0,121.0,129.0,Santiago
8403,Sebastián,González,,O'Higgins,380663.0,Bueno,9.0,45.0,166.0,150.0,Rancagua
8404,Mateo,González,42.0,Metropolitana,527572.0,,91.0,2.0,49.0,186.0,Santiago
8405,Benjamín,González,47.0,Valparaíso,29317.0,,6.0,16.0,183.0,206.0,Quilpué
8406,Sebastián,Sepúlveda,28.0,Biobío,58264.0,Regular,32.0,7.0,57.0,40.0,Chillán
8407,Isidora,González,34.0,Araucanía,675054.0,Regular,16.0,4.0,,,Villarrica
8408,Sofía,,43.0,Biobío,766770.0,Bueno,25.0,11.0,112.0,20.0,Chillán
